year,team,type_rating,value_rating
2010,Groningen ,static_ft_total_g>35,220.1
2011,Groningen ,static_ft_total_g>35,532.1
2012,Groningen ,static_ft_total_g>35,458.6
2013,Groningen ,static_ft_total_g>35,376.0
2014,Groningen ,static_ft_total_g>35,302.5
2015,Groningen ,static_ft_total_g>35,264.2
2016,Groningen ,static_ft_total_g>35,246.4
2017,Groningen ,static_ft_total_g>35,231.6
2018,Groningen ,static_ft_total_g>35,240.4
2019,Groningen ,static_ft_total_g>35,222.7
2020,Groningen ,static_ft_total_g>35,180.8
2007,Sparta,static_ft_total_g>35,299.4
2008,Sparta,static_ft_total_g>35,405.3
2009,Sparta,static_ft_total_g>35,425.8
2010,Sparta,static_ft_total_g>35,381.9
2011,Sparta,static_ft_total_g>35,340.9
2012,Sparta,static_ft_total_g>35,282.1
2013,Sparta,static_ft_total_g>35,240.7
2014,Sparta,static_ft_total_g>35,231.9
2015,Sparta,static_ft_total_g>35,264.2
2016,Sparta,static_ft_total_g>35,246.4
2017,Sparta,static_ft_total_g>35,231.6
2018,Sparta,static_ft_total_g>35,240.4
2019,Sparta,static_ft_total_g>35,222.7
2020,Sparta,static_ft_total_g>35,180.8
2007,Cambuur,static_ft_total_g>35,205.2
2008,Cambuur,static_ft_total_g>35,231.6
2009,Cambuur,static_ft_total_g>35,211.1
2010,Cambuur,static_ft_total_g>35,220.1
2011,Cambuur,static_ft_total_g>35,249.7
2012,Cambuur,static_ft_total_g>35,246.8
2013,Cambuur,static_ft_total_g>35,234.8
2014,Cambuur,static_ft_total_g>35,255.5
2015,Cambuur,static_ft_total_g>35,281.9
2016,Cambuur,static_ft_total_g>35,352.6
2017,Cambuur,static_ft_total_g>35,308.3
2018,Cambuur,static_ft_total_g>35,287.6
2019,Cambuur,static_ft_total_g>35,246.3
2020,Cambuur,static_ft_total_g>35,180.8
2007,Roda,static_ft_total_g>35,205.2
2008,Roda,static_ft_total_g>35,231.6
2009,Roda,static_ft_total_g>35,211.1
2010,Roda,static_ft_total_g>35,220.1
2011,Roda,static_ft_total_g>35,313.7
2012,Roda,static_ft_total_g>35,388.8
2013,Roda,static_ft_total_g>35,455.3
2014,Roda,static_ft_total_g>35,465.8
2015,Roda,static_ft_total_g>35,408.5
2016,Roda,static_ft_total_g>35,340.7
2017,Roda,static_ft_total_g>35,293.5
2018,Roda,static_ft_total_g>35,328.7
2019,Roda,static_ft_total_g>35,284.5
2020,Roda,static_ft_total_g>35,216.1
2007,VVV Venlo,static_ft_total_g>35,205.2
2008,VVV Venlo,static_ft_total_g>35,337.6
2009,VVV Venlo,static_ft_total_g>35,290.6
2010,VVV Venlo,static_ft_total_g>35,308.3
2011,VVV Venlo,static_ft_total_g>35,337.8
2012,VVV Venlo,static_ft_total_g>35,408.4
2013,VVV Venlo,static_ft_total_g>35,408.2
2014,VVV Venlo,static_ft_total_g>35,343.6
2015,VVV Venlo,static_ft_total_g>35,323.0
2016,VVV Venlo,static_ft_total_g>35,261.1
2017,VVV Venlo,static_ft_total_g>35,231.6
2018,VVV Venlo,static_ft_total_g>35,240.4
2019,VVV Venlo,static_ft_total_g>35,305.1
2020,VVV Venlo,static_ft_total_g>35,304.2
2007,Volendam,static_ft_total_g>35,225.7
2008,Volendam,static_ft_total_g>35,231.6
2009,Volendam,static_ft_total_g>35,293.5
2010,Volendam,static_ft_total_g>35,281.9
2011,Volendam,static_ft_total_g>35,290.9
2012,Volendam,static_ft_total_g>35,267.4
2013,Volendam,static_ft_total_g>35,234.8
2014,Volendam,static_ft_total_g>35,231.9
2015,Volendam,static_ft_total_g>35,264.2
2016,Volendam,static_ft_total_g>35,246.4
2017,Volendam,static_ft_total_g>35,231.6
2018,Volendam,static_ft_total_g>35,240.4
2019,Volendam,static_ft_total_g>35,222.7
2020,Volendam,static_ft_total_g>35,180.8
2007,Roda JC,static_ft_total_g>35,340.7
2008,Roda JC,static_ft_total_g>35,349.6
2009,Roda JC,static_ft_total_g>35,331.9
2010,Roda JC,static_ft_total_g>35,361.2
2011,Roda JC,static_ft_total_g>35,343.7
2012,Roda JC,static_ft_total_g>35,296.7
2013,Roda JC,static_ft_total_g>35,252.4
2014,Roda JC,static_ft_total_g>35,231.9
2015,Roda JC,static_ft_total_g>35,264.2
2016,Roda JC,static_ft_total_g>35,246.4
2017,Roda JC,static_ft_total_g>35,231.6
2018,Roda JC,static_ft_total_g>35,240.4
2019,Roda JC,static_ft_total_g>35,222.7
2020,Roda JC,static_ft_total_g>35,180.8
2007,PSV Eindhoven,static_ft_total_g>35,346.3
2008,PSV Eindhoven,static_ft_total_g>35,308.3
2009,PSV Eindhoven,static_ft_total_g>35,319.9
2010,PSV Eindhoven,static_ft_total_g>35,364.0
2011,PSV Eindhoven,static_ft_total_g>35,423.1
2012,PSV Eindhoven,static_ft_total_g>35,502.6
2013,PSV Eindhoven,static_ft_total_g>35,587.9
2014,PSV Eindhoven,static_ft_total_g>35,499.6
2015,PSV Eindhoven,static_ft_total_g>35,490.9
2016,PSV Eindhoven,static_ft_total_g>35,446.6
2017,PSV Eindhoven,static_ft_total_g>35,396.4
2018,PSV Eindhoven,static_ft_total_g>35,425.8
2019,PSV Eindhoven,static_ft_total_g>35,464.1
2020,PSV Eindhoven,static_ft_total_g>35,457.1
2007,Utrecht,static_ft_total_g>35,243.6
2008,Utrecht,static_ft_total_g>35,343.8
2009,Utrecht,static_ft_total_g>35,326.0
2010,Utrecht,static_ft_total_g>35,293.7
2011,Utrecht,static_ft_total_g>35,342.9
2012,Utrecht,static_ft_total_g>35,400.6
