year,team,type_rating,value_rating
2017,Sp Braga,static_ft_total_g>35,266.6
2018,Sp Braga,static_ft_total_g>35,328.8
2019,Sp Braga,static_ft_total_g>35,299.5
2020,Sp Braga,static_ft_total_g>35,329.0
2007,Guimaraes,static_ft_total_g>35,131.0
2008,Guimaraes,static_ft_total_g>35,186.3
2009,Guimaraes,static_ft_total_g>35,210.6
2010,Guimaraes,static_ft_total_g>35,226.3
2011,Guimaraes,static_ft_total_g>35,223.1
2012,Guimaraes,static_ft_total_g>35,263.1
2013,Guimaraes,static_ft_total_g>35,309.6
2014,Guimaraes,static_ft_total_g>35,289.6
2015,Guimaraes,static_ft_total_g>35,294.0
2016,Guimaraes,static_ft_total_g>35,324.2
2017,Guimaraes,static_ft_total_g>35,267.1
2018,Guimaraes,static_ft_total_g>35,299.4
2019,Guimaraes,static_ft_total_g>35,296.6
2020,Guimaraes,static_ft_total_g>35,281.8
2007,Leixoes,static_ft_total_g>35,77.9
2008,Leixoes,static_ft_total_g>35,103.6
2009,Leixoes,static_ft_total_g>35,145.7
2010,Leixoes,static_ft_total_g>35,229.8
2011,Leixoes,static_ft_total_g>35,193.2
2012,Leixoes,static_ft_total_g>35,169.8
2013,Leixoes,static_ft_total_g>35,173.2
2014,Leixoes,static_ft_total_g>35,136.6
2015,Leixoes,static_ft_total_g>35,142.1
2016,Leixoes,static_ft_total_g>35,154.5
2017,Leixoes,static_ft_total_g>35,115.4
2018,Leixoes,static_ft_total_g>35,102.5
2019,Leixoes,static_ft_total_g>35,90.8
2020,Leixoes,static_ft_total_g>35,108.6
2007,Maritimo,static_ft_total_g>35,175.0
2008,Maritimo,static_ft_total_g>35,161.7
2009,Maritimo,static_ft_total_g>35,176.6
2010,Maritimo,static_ft_total_g>35,223.2
2011,Maritimo,static_ft_total_g>35,209.7
2012,Maritimo,static_ft_total_g>35,249.8
2013,Maritimo,static_ft_total_g>35,259.6
2014,Maritimo,static_ft_total_g>35,289.6
2015,Maritimo,static_ft_total_g>35,288.7
2016,Maritimo,static_ft_total_g>35,313.2
2017,Maritimo,static_ft_total_g>35,238.5
2018,Maritimo,static_ft_total_g>35,225.9
2019,Maritimo,static_ft_total_g>35,199.5
2020,Maritimo,static_ft_total_g>35,205.5
2007,Alverca,static_ft_total_g>35,86.7
2008,Alverca,static_ft_total_g>35,76.8
2009,Alverca,static_ft_total_g>35,85.6
2010,Alverca,static_ft_total_g>35,119.6
2011,Alverca,static_ft_total_g>35,116.4
2012,Alverca,static_ft_total_g>35,126.4
2013,Alverca,static_ft_total_g>35,156.5
2014,Alverca,static_ft_total_g>35,136.6
2015,Alverca,static_ft_total_g>35,142.1
2016,Alverca,static_ft_total_g>35,154.5
2017,Alverca,static_ft_total_g>35,115.4
2018,Alverca,static_ft_total_g>35,102.5
2019,Alverca,static_ft_total_g>35,90.8
2020,Alverca,static_ft_total_g>35,108.6
2007,Moreirense,static_ft_away_g<35,648.6
2008,Moreirense,static_ft_away_g<35,636.7
2009,Moreirense,static_ft_away_g<35,625.9
2010,Moreirense,static_ft_away_g<35,566.2
2011,Moreirense,static_ft_away_g<35,566.4
2012,Moreirense,static_ft_away_g<35,546.4
2013,Moreirense,static_ft_away_g<35,592.9
2014,Moreirense,static_ft_away_g<35,606.4
2015,Moreirense,static_ft_away_g<35,719.3
2016,Moreirense,static_ft_away_g<35,733.2
2017,Moreirense,static_ft_away_g<35,800.7
2018,Moreirense,static_ft_away_g<35,846.6
